T;P;F
0;;
0.028007929;;
0.039668008;;
0.050672578;;
0.061393281;;
0.071941523;;
0.082433437;;
0.093657851;;
0.104287422;;
0.114978515;;
0.125744414;;
0.136531797;;
0.148167461;;
0.160711679;;
0.173547969;0.001229166667;813.559322
0.186142304;0.001229166667;813.559322
0.233588945;0.000125;8000
0.246410742;0.000125;8000
0.258841406;0.006083333333;164.3835616
0.271638672;0.006083333333;164.3835616
0.283550312;;
0.296005859;;
0.307776367;;
0.318900625;0.002375;421.0526316
0.331064453;0.00225;444.4444444
0.343039492;0.00225;444.4444444
0.354018867;0.0058125;172.0430108
0.36591039;0.0058125;172.0430108
0.377208554;0.003854166667;259.4594595
0.388941914;0.003041666667;328.7671233
0.400653984;0.003041666667;328.7671233
0.412855117;0.002520833333;396.6942149
0.4246675;0.002520833333;396.6942149
0.436223789;0.0018125;551.7241379
0.448323789;0.0018125;551.7241379
0.459925547;0.0036875;271.1864407
0.471606445;0.0043125;231.884058
0.483333203;0.0043125;231.884058
0.494641953;0.0051875;192.7710843
0.506772578;0.0043125;231.884058
0.51980582;0.0043125;231.884058
0.537139453;0.002395833333;417.3913043
0.548562851;0.0019375;516.1290323
0.56021332;0.0019375;516.1290323
0.57115125;0.0040625;246.1538462
0.583267656;0.0040625;246.1538462
0.595507344;0.005833333333;171.4285714
0.609381406;0.002479166667;403.3613445
0.626626094;0.003645833333;274.2857143
0.640538164;0.003645833333;274.2857143
0.666698594;0.003125;320
0.679408203;0.003125;320
0.692253008;0.004375;228.5714286
0.706007304;0.004375;228.5714286
0.717424414;0.003895833333;256.684492
0.731312226;0.0025625;390.2439024
0.74390414;0.0025625;390.2439024
0.755335117;0.004458333333;224.2990654
0.767808476;0.004833333333;206.8965517
0.78040582;0.004833333333;206.8965517
0.792146484;0.003;333.3333333
0.806229336;0.005625;177.7777778
0.819635781;0.005625;177.7777778
0.857836289;0.0049375;202.5316456
0.87128039;0.0025;400
0.88636914;0.0025;400
0.898514883;0.0024375;410.2564103
0.911938789;0.002791666667;358.2089552
0.929027539;0.0033125;301.8867925
0.945015195;0.0033125;301.8867925
0.958409687;0.003541666667;282.3529412
0.976044023;0.0021875;457.1428571
0.994019336;0.002208333333;452.8301887
1.00735625;0.004416666667;226.4150943
1.019927187;0.004416666667;226.4150943
1.031803398;0.0023125;432.4324324
1.044589726;0.0023125;432.4324324
1.057413125;0.0040625;246.1538462
1.071449765;0.00325;307.6923077
1.091601172;0.003666666667;272.7272727
1.104805351;0.003666666667;272.7272727
1.120287383;0.002145833333;466.0194175
1.137911133;0.0023125;432.4324324
1.155462304;0.006104166667;163.8225256
1.592483633;0.007395833333;135.2112676
1.631626562;0.006145833333;162.7118644
1.740346953;0.0056875;175.8241758
2.916455469;0.003833333333;260.8695652
2.991915937;0.006791666667;147.2392638
3.006288125;0.006791666667;147.2392638
3.039254687;;
3.054789531;0.0030625;326.5306122
3.072689219;0.002354166667;424.7787611
3.088832695;0.0035625;280.7017544
3.102424062;0.0035625;280.7017544
3.12861789;0.007145833333;139.941691
3.14352582;0.007145833333;139.941691
3.337469101;0.0060625;164.9484536
3.357875312;0.005166666667;193.5483871
3.516401406;0.000125;8000
3.551274336;0.0002291666667;4363.636364
3.566396054;0.0002291666667;4363.636364
3.580638203;0.000125;8000
3.606856328;0.003854166667;259.4594595
3.62844289;0.000125;8000
3.644256719;0.000125;8000
3.656777109;0.000125;8000
3.674180859;0.000125;8000
3.747896562;0.006145833333;162.7118644
3.761395117;0.006145833333;162.7118644
3.773761094;0.006291666667;158.9403974
4.00306;0.0056875;175.8241758
4.081386054;0.004604166667;217.1945701
4.102545469;0.00275;363.6363636
4.124735039;0.004333333333;230.7692308
4.138159844;0.004854166667;206.0085837
4.177200078;0.002875;347.826087
4.191291797;0.0053125;188.2352941
4.205632422;0.0053125;188.2352941
4.217244765;0.002125;470.5882353
4.231017422;0.002333333333;428.5714286
4.245743164;0.002333333333;428.5714286
4.258070429;0.003416666667;292.6829268
4.273158281;0.006208333333;161.0738255
4.291868711;0.006604166667;151.4195584
4.308625664;;
4.326343281;;
4.353645586;0.007;142.8571429
4.367705625;0.006083333333;164.3835616
