T;P;F
3.657098633;0.005;200
3.668627148;0.00425;235.2941176
3.682421562;0.0044375;225.3521127
3.695125078;0.0044375;225.3521127
3.709744844;0.004583333333;218.1818182
3.728857773;0.006104166667;163.8225256
3.74637043;0.004875;205.1282051
3.762393476;0.005041666667;198.3471074
3.777396367;0.005041666667;198.3471074
3.790618008;0.004958333333;201.6806723
3.803737695;0.005;200
3.82012582;0.005;200
3.832319648;0.005;200
3.846763945;0.005104166667;195.9183673
3.860200195;0.005104166667;195.9183673
3.875786367;0.00475;210.5263158
3.890286875;0.005979166667;167.2473868
3.904061758;0.004895833333;204.2553191
3.918520078;0.004895833333;204.2553191
3.931511523;0.004666666667;214.2857143
3.946261055;0.004166666667;240
3.962539883;0.004666666667;214.2857143
3.979840391;0.004479166667;223.255814
3.997108828;0.004479166667;223.255814
