T;P;F
10.60416016;0.000125;8000
10.6213257;0.000125;8000
10.64985098;0.000125;8000
10.66235824;0.000125;8000
10.67464301;0.000125;8000
10.69366668;0.000125;8000
10.71245375;0.000125;8000
10.72981258;0.000125;8000
10.74876141;0.000125;8000
10.76808356;0.000125;8000
10.78794773;0.000125;8000
10.80653606;0.000125;8000
10.82607359;0.000125;8000
10.84661246;0.000125;8000
10.86248039;0.000125;8000
10.88230688;0.000125;8000
10.90269;0.000125;8000
10.92278727;0.000125;8000
10.93966106;0.000125;8000
10.95886078;0.0030625;326.5306122
10.97703996;0.001791666667;558.1395349
11.0175932;0.002729166667;366.4122137
11.05690211;0.002416666667;413.7931034
11.26977684;0.000125;8000
11.36941656;0.000125;8000
11.38373879;0.000125;8000
11.3969382;0.000125;8000
11.40856941;0.000125;8000
11.42182277;0.000125;8000
11.43304836;0.000125;8000
11.44582891;0.000125;8000
11.46045547;0.000125;8000
11.49647031;0.000125;8000
11.51148422;0.000125;8000
11.52873406;0.000125;8000
11.54851766;0.000125;8000
11.56825043;0.000125;8000
11.58538027;0.000125;8000
11.59777449;0.000125;8000
11.61037234;0.000125;8000
11.6264191;0.000125;8000
11.63944367;0.000125;8000
11.65132527;0.000125;8000
11.66969938;0.000125;8000
11.68727004;0.000125;8000
11.70420938;0.000125;8000
11.72105164;0.000125;8000
11.73511449;0.000125;8000
11.75450148;0.000125;8000
11.77386645;0.000125;8000
11.78790941;0.000125;8000
11.80630918;0.000125;8000
11.82341031;0.000125;8000
11.84090152;0.000125;8000
11.85472668;0.000125;8000
11.87519606;0.000125;8000
11.89191766;0.000125;8000
11.91074051;0.000125;8000
11.92469738;0.000125;8000
11.93841082;0.000125;8000
11.94993242;0.000125;8000
11.96355981;0.000125;8000
11.97616859;0.000125;8000
11.99366016;0.000125;8000
12.01199871;0.0008541666667;1170.731707
12.03230621;0.000125;8000
12.05117106;0.006020833333;166.0899654
12.07049481;0.007083333333;141.1764706
12.0840527;0.007083333333;141.1764706
12.11078773;0.007479166667;133.7047354
12.26472473;0.006583333333;151.8987342
12.51906133;0.006125;163.2653061
12.54009734;;
12.58305945;0.007104166667;140.7624633
12.60327512;0.006020833333;166.0899654
12.61828606;0.006020833333;166.0899654
12.63061625;;
12.67435098;0.0068125;146.7889908
12.69372785;0.007354166667;135.9773371
12.91128059;;
12.9808134;;
13.02097574;;
13.04170496;;
13.09601934;;
13.11410734;;
13.13150961;;
13.14579367;;
13.16611344;;
13.18015367;0.003458333333;289.1566265
13.19969125;;
13.22046238;;
13.23852766;;
13.25706383;0.0043125;231.884058
13.27520957;0.005333333333;187.5
13.31002668;0.0049375;202.5316456
13.32878008;0.003125;320
13.34859043;;
13.38654141;0.006041666667;165.5172414
13.42639586;;
13.44395;;
13.46108164;;
13.49344352;;
13.5116082;;
13.54637875;0.0001458333333;6857.142857
13.56439719;0.003458333333;289.1566265
13.58323469;0.003458333333;289.1566265
13.59705945;0.002645833333;377.9527559
14.47218133;;
14.74625543;0.0064375;155.3398058
14.9231793;0.006333333333;157.8947368
14.96647875;0.007270833333;137.5358166
15.02775379;0.006708333333;149.068323
15.04155695;0.006708333333;149.068323
15.06972457;0.0069375;144.1441441
15.10722219;;
15.17431297;;
15.19081668;;
15.20978004;;
15.22677055;;
15.24342094;;
15.25882289;;
15.27781609;0.004166666667;240
15.29836394;0.004354166667;229.6650718
15.33610062;0.003708333333;269.6629213
15.3508457;0.0068125;146.7889908
15.37053531;0.001458333333;685.7142857
15.39033348;0.003666666667;272.7272727
15.40960367;0.003083333333;324.3243243
15.6998827;0.005958333333;167.8321678
15.96990535;;
16.0108443;;
16.04988234;;
16.08655676;0.001791666667;558.1395349
