T;P;F
14.07980172;0.005666666667;176.4705882
14.09332199;0.005666666667;176.4705882
14.1613641;0.0069375;144.1441441
14.18044035;;
14.20184363;;
14.22176414;;
14.23958488;;
14.25773844;;
14.27618551;;
14.29557113;;
14.31159797;;
14.32468676;;
14.34495379;;
14.36427191;;
14.38134426;;
14.40061023;;
14.41698969;;
14.43625012;;
14.45480559;;
14.47453406;;
14.49299051;;
14.50749848;;
14.5196452;;
14.53686512;;
14.55616754;;
14.57305055;;
14.58816066;;
14.60562051;;
14.62430938;;
14.63940363;;
14.65352074;;
14.66825273;;
14.68042934;0.0073125;136.7521368
14.69682777;;
14.7140216;;
14.72908578;;
14.74325902;0.004041666667;247.4226804
14.77441859;0.004270833333;234.1463415
14.79132664;0.004270833333;234.1463415
14.80639871;0.006145833333;162.7118644
14.82146578;0.0039375;253.968254
14.83680074;0.003708333333;269.6629213
14.85145887;0.003708333333;269.6629213
14.91879379;;
14.93393418;;
14.9693318;;
15.01011555;0.006979166667;143.2835821
15.05211406;0.003520833333;284.0236686
15.06881426;0.003520833333;284.0236686
15.08376102;0.003083333333;324.3243243
15.10255633;0.007395833333;135.2112676
15.12245535;0.004625;216.2162162
15.15941074;0.004916666667;203.3898305
15.17893402;;
15.19643188;;
15.21588656;;
15.26096512;;
15.27592539;;
15.29058109;;
15.30486039;;
15.33971746;;
15.37537391;;
15.39109715;;
15.40510242;0.007479166667;133.7047354
15.42574465;;
15.46189543;;
15.50077086;;
15.52034703;;
15.53891492;;
15.57707363;;
15.59569336;;
15.61247516;;
15.64789109;;
15.66148277;;
15.67995605;;
15.71342785;;
15.73048688;;
15.74611844;;
15.75941816;;
15.77202203;;
15.79843352;;
15.81698371;;
15.8362777;;
15.8541284;;
15.87192063;;
15.88560375;;
15.90749976;;
15.92377082;;
15.94153371;;
15.96078777;;
15.99538441;0.003770833333;265.1933702
16.0119866;0.003770833333;265.1933702
16.04392238;0.004729166667;211.4537445
16.06156148;0.004395833333;227.4881517
16.07844242;0.0046875;213.3333333
16.09707289;0.004083333333;244.8979592
16.1837898;0.006854166667;145.8966565
16.20297516;0.003833333333;260.8695652
16.22217445;0.006104166667;163.8225256
16.2612491;0.004666666667;214.2857143
16.32380168;0.003333333333;300
16.36423105;;
16.37706;;
16.38985715;;
16.40175894;;
16.41890793;;
16.43664602;;
16.45557008;;
16.47473512;;
16.49318816;;
16.50863512;;
16.53316379;;
16.55019391;;
16.56348148;;
16.58154918;;
16.60175438;;
16.62055367;;
16.6398157;;
16.65811141;;
16.67752059;;
16.74582664;0.003770833333;265.1933702
16.76689301;0.004458333333;224.2990654
16.78886504;0.004770833333;209.6069869
16.80783184;0.004479166667;223.255814
16.82790992;0.005583333333;179.1044776
16.84656098;0.004791666667;208.6956522
16.86619492;0.004291666667;233.0097087
16.88852348;0.006604166667;151.4195584
16.90525496;0.005854166667;170.8185053
16.92443297;0.0001666666667;6000
16.94438367;;
16.97443367;0.005270833333;189.7233202
16.9909016;0.005270833333;189.7233202
17.00389867;0.006125;163.2653061
17.06294715;;
17.0956266;;
17.11227129;;
17.12554324;0.007104166667;140.7624633
17.16893656;0.0070625;141.5929204
17.20774727;;
17.22494055;0.00625;160
17.24356711;;
17.28030094;0.006625;150.9433962
17.34297836;;
17.35723547;;
17.37690133;0.007375;135.5932203
17.39533906;;
17.41218746;;
17.42760934;;
17.44694508;;
17.46338945;0.006666666667;150
17.48022465;;
17.49631129;;
17.51228277;;
17.52530031;;
17.55956476;;
17.57559176;;
17.59212578;;
17.60398309;;
17.61757184;;
17.63153406;;
17.64501238;;
17.66100316;;
17.67784723;;
17.69459309;;
17.73493352;;
17.75473473;;
17.77146328;;
17.78579785;0.004104166667;243.6548223
17.80917465;0.004791666667;208.6956522
17.83027988;0.0041875;238.8059701
17.85013617;0.004458333333;224.2990654
17.86656605;0.004895833333;204.2553191
17.88432141;0.004458333333;224.2990654
17.90437582;0.0041875;238.8059701
17.92433617;0.00625;160
17.95591707;0.0049375;202.5316456
17.9731082;0.0065;153.8461538
17.98889703;0.0065;153.8461538
18.00258387;0.004458333333;224.2990654
18.03364402;0.006354166667;157.3770492
18.0533668;0.006354166667;157.3770492
18.08677715;0.007125;140.3508772
18.10749605;;
18.2132677;0.0048125;207.7922078
18.23063883;0.0048125;207.7922078
18.30230805;0.005541666667;180.4511278
18.32150047;0.005458333333;183.2061069
18.33993586;;
18.41262883;;
18.42943707;;
18.44285121;;
18.46141758;;
18.47657395;;
18.49148883;;
18.50452461;;
18.51989734;;
18.55931922;;
18.57971773;;
18.60027934;;
18.6214643;0.007333333333;136.3636364
18.6409182;;
18.65999359;;
18.67718559;;
18.6956359;;
18.7148066;;
18.73253633;;
18.76451223;0.004270833333;234.1463415
18.7882882;0.004916666667;203.3898305
18.80658109;0.004541666667;220.1834862
18.82509;0.0038125;262.295082
18.84343426;0.004895833333;204.2553191
18.86171754;0.004416666667;226.4150943
18.8804616;0.004354166667;229.6650718
18.89496234;0.0043125;231.884058
18.90969813;0.0043125;231.884058
18.92142887;;
18.93534246;0.0046875;213.3333333
18.94923578;0.0046875;213.3333333
18.96476539;;
18.9852423;0.007395833333;135.2112676
19.00201652;;
19.09294262;0.007395833333;135.2112676
19.10944422;0.007395833333;135.2112676
19.12307082;;
19.14308879;0.005166666667;193.5483871
19.15803504;0.0043125;231.884058
19.17269867;0.0043125;231.884058
19.18519113;;
19.20050992;;
19.21886594;0.0055;181.8181818
19.24097742;;
19.2566823;;
19.27194125;;
19.28400969;0.005041666667;198.3471074
19.30052449;;
19.32059922;;
19.35852668;;
19.37568508;;
19.39055281;;
19.40346664;;
19.41981688;;
19.4363327;;
19.45444445;0.004770833333;209.6069869
19.47380629;;
19.48952008;;
19.50267113;;
19.52038109;;
19.53574535;;
19.55000621;;
19.56286438;;
19.58063484;;
19.59784113;;
19.61511895;;
19.63043746;;
19.64360363;;
19.65800863;;
19.67461457;0.0043125;231.884058
19.69290301;0.0043125;231.884058
19.70882582;0.0055;181.8181818
19.72437219;0.004666666667;214.2857143
19.74136414;0.004875;205.1282051
19.75576965;0.005729166667;174.5454545
19.76869891;0.005729166667;174.5454545
19.7972209;0.004354166667;229.6650718
19.81434621;0.006229166667;160.5351171
19.83144781;0.006229166667;160.5351171
19.84461777;;
19.85924355;;
19.87365707;0.006354166667;157.3770492
19.88838996;0.006354166667;157.3770492
19.90148383;0.005520833333;181.1320755
19.93445246;0.004645833333;215.2466368
19.95121582;0.004645833333;215.2466368
19.96501086;0.005083333333;196.7213115
19.98520742;;
20.03334734;;
20.07885133;0.005166666667;193.5483871
20.09396988;0.005145833333;194.3319838
20.1087332;0.005145833333;194.3319838
20.1208877;;
20.14017363;0.003708333333;269.6629213
20.15615664;;
20.17200348;;
20.18814473;;
20.20091457;;
20.24195082;;
20.26071328;;
20.27564453;;
20.2900377;;
20.32289102;;
20.34107289;;
20.35736863;;
20.37311902;;
20.3898952;;
20.40502414;;
20.42280539;;
20.45858172;;
20.47692484;;
20.4947957;;
20.51261328;;
20.52883297;;
20.55865785;;
20.57619184;0.004395833333;227.4881517
20.59351137;0.004395833333;227.4881517
20.62875008;0.0044375;225.3521127
20.64936711;0.004770833333;209.6069869
20.66785086;0.0054375;183.908046
20.68508391;0.004729166667;211.4537445
20.70383973;0.00425;235.2941176
20.71882973;0.004708333333;212.3893805
20.73287652;0.004708333333;212.3893805
20.75814691;0.0036875;271.1864407
20.80222422;0.004541666667;220.1834862
20.84123438;;
20.8568559;;
20.87264961;;
20.88917766;;
20.90352984;0.004770833333;209.6069869
20.91957965;;
20.93288246;;
21.0030177;;
21.01582031;;
21.02944156;;
21.05682129;;
21.0691052;;
21.08110004;;
21.09414976;;
21.10823461;;
21.14461055;;
21.16452168;;
21.18444801;;
21.22303855;;
21.24380914;;
21.26458211;;
21.30490199;;
21.32472789;;
21.34474844;;
21.3596393;;
21.37250105;;
21.38631176;;
21.40195102;;
21.42069109;;
21.43636301;;
21.45004762;;
21.46193695;;
21.4773525;;
21.49734281;;
21.51671383;;
21.53526547;;
21.55654234;;
21.57623996;;
21.59579672;;
21.61363527;0.007125;140.3508772
21.63327051;0.007125;140.3508772
21.64706996;;
21.66514195;;
21.68437777;;
21.70224238;;
21.72064738;;
21.74017289;;
21.75964355;;
21.77592262;;
21.79406047;0.004333333333;230.7692308
21.81200398;0.004333333333;230.7692308
21.82496539;0.00475;210.5263158
21.84073988;;
21.85975945;;
21.87783328;0.007270833333;137.5358166
21.89208109;0.007270833333;137.5358166
21.94394625;0.005479166667;182.5095057
21.95805168;;
21.97171492;;
22.12568262;0.003458333333;289.1566265
22.13810734;0.0066875;149.5327103
22.15122855;0.0066875;149.5327103
22.18004813;0.005625;177.7777778
22.19451465;0.005208333333;192
22.20622184;0.005208333333;192
22.21799422;0.003125;320
22.23024789;0.003125;320
22.25485625;0.0046875;213.3333333
22.27060004;0.0046875;213.3333333
22.28231652;0.003979166667;251.3089005
22.29484359;0.00425;235.2941176
22.30723148;0.00425;235.2941176
22.33825066;0.005395833333;185.3281853
22.3563691;0.004604166667;217.1945701
22.36917246;0.004604166667;217.1945701
22.38055359;0.003375;296.2962963
22.39241105;0.006020833333;166.0899654
22.40478469;0.006020833333;166.0899654
22.41470852;0.006020833333;166.0899654
